 userid |   ddate    | tpos | lengthh 
   7134 | 2014-02-11 |   37 |      14
   7134 | 2014-02-09 |   10 |      14
   7135 | 2014-02-15 |   74 |      16
   7136 | 2014-02-16 |   73 |      14
   7137 | 2014-02-15 |   65 |      16
   7138 | 2014-02-16 |   83 |      15
   7139 | 2014-02-12 |   35 |      16
   7140 | 2014-02-10 |   13 |      15
   7141 | 2014-02-13 |   48 |      16
   7142 | 2014-02-11 |   21 |      15
   7143 | 2014-02-11 |   27 |      16
   7144 | 2014-02-09 |    9 |      10
   7145 | 2014-02-10 |    6 |      17
   7146 | 2014-02-17 |   88 |      16
   7147 | 2014-02-11 |   26 |      15
   7148 | 2014-02-11 |   26 |      12
   7148 | 2014-02-16 |   72 |      12
   7148 | 2014-02-12 |   38 |      12
   7148 | 2014-02-09 |    5 |      12
   7149 | 2014-02-16 |   59 |      13
   7150 | 2014-02-12 |   27 |      13
   7151 | 2014-02-11 |   24 |      14
   7152 | 2014-02-11 |   26 |      14
   7153 | 2014-02-16 |   79 |      13
   7154 | 2014-02-16 |   79 |      16
   7155 | 2014-02-17 |   90 |      16
   7156 | 2014-02-16 |   52 |      12
   7157 | 2014-02-12 |   37 |      14
   7158 | 2014-02-14 |   41 |      11
   7159 | 2014-02-14 |   60 |      15
   7160 | 2014-02-13 |   41 |      17
   7161 | 2014-02-17 |   91 |      13
   7162 | 2014-02-15 |   69 |      14
   7163 | 2014-02-15 |   60 |      13
   7163 | 2014-02-14 |   47 |      13
   7164 | 2014-02-15 |   61 |      15
   7165 | 2014-02-11 |   23 |      16
   7166 | 2014-02-12 |   22 |      14
   7167 | 2014-02-10 |   17 |      15
   7168 | 2014-02-14 |   58 |      14
   7168 | 2014-02-09 |    5 |      14
   7169 | 2014-02-13 |   45 |      13
   7169 | 2014-02-17 |   86 |      13
   7170 | 2014-02-12 |   27 |      13
   7171 | 2014-02-14 |   55 |      20
   7172 | 2014-02-10 |   19 |      15
   7173 | 2014-02-14 |   66 |      16
   7174 | 2014-02-11 |   18 |      17
   7175 | 2014-02-10 |   17 |      15
   7176 | 2014-02-16 |   69 |      20
   7177 | 2014-02-09 |    7 |      13
   7178 | 2014-02-17 |   93 |      15
   7178 | 2014-02-09 |    7 |      15
   7178 | 2014-02-16 |   78 |      15
   7179 | 2014-02-17 |   81 |      18
   7180 | 2014-02-17 |   76 |      11
   7180 | 2014-02-09 |    3 |      11
   7181 | 2014-02-16 |   81 |      20
   7182 | 2014-02-15 |   67 |      17
   7183 | 2014-02-16 |   66 |      15
   7184 | 2014-02-15 |   64 |      17
   7185 | 2014-02-14 |   49 |      16
   7186 | 2014-02-14 |   54 |      13
   7187 | 2014-02-09 |    5 |      14
   7188 | 2014-02-10 |   18 |      12
   7188 | 2014-02-09 |    6 |      12
   7189 | 2014-02-10 |    8 |      13
   7189 | 2014-02-17 |   70 |      13
   7190 | 2014-02-13 |   36 |      15
   7191 | 2014-02-11 |   26 |      15
   7192 | 2014-02-11 |   20 |      11
   7193 | 2014-02-09 |    7 |      11
   7193 | 2014-02-16 |   64 |      11
   7194 | 2014-02-13 |   38 |      13
   7195 | 2014-02-14 |   45 |      13
   7196 | 2014-02-17 |   79 |      17
   7197 | 2014-02-10 |   15 |      14
   7198 | 2014-02-13 |   47 |      17
   7199 | 2014-02-13 |   44 |      14
   7200 | 2014-02-13 |   33 |      14
   7200 | 2014-02-14 |   47 |      14
   7201 | 2014-02-14 |   46 |      12
   7202 | 2014-02-14 |   53 |      11
   7203 | 2014-02-10 |   16 |      16
   7204 | 2014-02-14 |   51 |      13
   7205 | 2014-02-11 |   20 |      12
   7206 | 2014-02-16 |   77 |      19
   7207 | 2014-02-09 |    7 |      14
   7208 | 2014-02-12 |   36 |      15
   7209 | 2014-02-12 |   46 |      17
   7210 | 2014-02-10 |   23 |      13
   7211 | 2014-02-16 |   70 |      16
   7212 | 2014-02-10 |   18 |      14
   7213 | 2014-02-10 |   14 |      17
   7214 | 2014-02-14 |   59 |      16
   7215 | 2014-02-10 |   15 |      16
   7216 | 2014-02-10 |   19 |      16
   7217 | 2014-02-09 |    9 |      14
   7218 | 2014-02-09 |    7 |      15
   7219 | 2014-02-09 |    9 |      14
   7219 | 2014-02-12 |   42 |      14
   7220 | 2014-02-15 |   69 |      18
   7221 | 2014-02-17 |   78 |      17
   7222 | 2014-02-15 |   71 |      19
   7223 | 2014-02-17 |   78 |      15
   7224 | 2014-02-10 |   16 |      15
   7224 | 2014-02-14 |   61 |      15
   7225 | 2014-02-09 |    8 |      16
   7226 | 2014-02-12 |   33 |      12
   7226 | 2014-02-09 |    8 |      12
   7227 | 2014-02-14 |   42 |      18
   7228 | 2014-02-14 |   52 |      14
   7229 | 2014-02-09 |    7 |      15
   7230 | 2014-02-12 |   36 |      16
   7231 | 2014-02-09 |    5 |      20
   7232 | 2014-02-17 |   72 |      14
   7233 | 2014-02-13 |   48 |      17
   7234 | 2014-02-09 |    3 |      15
   7235 | 2014-02-15 |   68 |      14
   7236 | 2014-02-12 |   35 |      13
   7237 | 2014-02-13 |   45 |      15
   7238 | 2014-02-17 |   84 |      15
   7239 | 2014-02-17 |   92 |      16
   7240 | 2014-02-10 |   16 |      15
   7241 | 2014-02-10 |    8 |      14
   7241 | 2014-02-16 |   77 |      14
   7242 | 2014-02-16 |   76 |      15
   7243 | 2014-02-15 |   55 |      13
   7244 | 2014-02-15 |   63 |      13
   7245 | 2014-02-12 |   37 |      16
   7246 | 2014-02-15 |   52 |      15
   7247 | 2014-02-11 |   24 |      13
   7247 | 2014-02-13 |   49 |      13
   7248 | 2014-02-12 |   24 |      14
   7249 | 2014-02-10 |   17 |      14
   7249 | 2014-02-12 |   41 |      14
   7250 | 2014-02-17 |   74 |      12
   7250 | 2014-02-12 |   32 |      12
   7251 | 2014-02-11 |   18 |      16
   7252 | 2014-02-14 |   47 |      13
   7253 | 2014-02-10 |   21 |      14
   7254 | 2014-02-14 |   51 |      14
   7255 | 2014-02-10 |   16 |      17
   7256 | 2014-02-11 |   22 |      18
   7257 | 2014-02-10 |   16 |      15
   7258 | 2014-02-10 |   21 |      16
   7259 | 2014-02-17 |   81 |      15
   7260 | 2014-02-14 |   47 |      12
   7261 | 2014-02-10 |   10 |      11
   7262 | 2014-02-13 |   45 |      17
   7263 | 2014-02-12 |   30 |      14
   7264 | 2014-02-12 |   35 |      14
   7265 | 2014-02-15 |   63 |      13
   7265 | 2014-02-13 |   41 |      13
   7265 | 2014-02-16 |   76 |      13
   7265 | 2014-02-12 |   28 |      13
   7266 | 2014-02-13 |   42 |      13
   7266 | 2014-02-12 |   29 |      13
   7267 | 2014-02-11 |   19 |      13
   7268 | 2014-02-10 |   15 |      17
   7269 | 2014-02-14 |   57 |      15
   7270 | 2014-02-17 |   57 |       9
   7271 | 2014-02-14 |   51 |      15
   7272 | 2014-02-12 |   33 |      16
   7273 | 2014-02-09 |    8 |      14
   7273 | 2014-02-17 |   93 |      14
   7274 | 2014-02-11 |   24 |      15
   7275 | 2014-02-14 |   57 |      17
   7276 | 2014-02-11 |   33 |      17
   7277 | 2014-02-09 |    6 |      15
   7278 | 2014-02-10 |   12 |      12
   7279 | 2014-02-14 |   42 |      16
   7280 | 2014-02-10 |   16 |      17
   7281 | 2014-02-09 |    6 |      14
   7282 | 2014-02-12 |   26 |      14
   7283 | 2014-02-14 |   49 |      13
   7283 | 2014-02-17 |   79 |      13
   7284 | 2014-02-14 |   53 |      16
   7285 | 2014-02-12 |   29 |      13
   7286 | 2014-02-17 |   70 |      14
   7287 | 2014-02-11 |   24 |      19
   7288 | 2014-02-10 |   13 |      16
   7289 | 2014-02-17 |   70 |      10
   7289 | 2014-02-15 |   51 |      10
   7290 | 2014-02-16 |   69 |      16
   7291 | 2014-02-17 |   75 |      14
   7292 | 2014-02-12 |   30 |      17
   7293 | 2014-02-14 |   45 |      13
   7294 | 2014-02-09 |    8 |      16
   7295 | 2014-02-12 |   42 |      16
   7295 | 2014-02-10 |   16 |      16
   7296 | 2014-02-14 |   44 |      15
   7297 | 2014-02-14 |   64 |      16
   7298 | 2014-02-09 |    8 |      14
   7299 | 2014-02-15 |   61 |      14
   7299 | 2014-02-09 |    6 |      14
   7300 | 2014-02-15 |   76 |      16
   7301 | 2014-02-12 |   40 |      15
   7302 | 2014-02-13 |   49 |      13
   7302 | 2014-02-09 |    4 |      13
   7303 | 2014-02-14 |   48 |      19
   7304 | 2014-02-12 |   43 |      17
   7305 | 2014-02-13 |   55 |      20
   7306 | 2014-02-09 |    7 |      15
   7306 | 2014-02-10 |   22 |      15
   7307 | 2014-02-10 |   13 |      15
   7308 | 2014-02-17 |   74 |      16
   7309 | 2014-02-12 |   31 |      16
   7310 | 2014-02-12 |   33 |      16
   7311 | 2014-02-10 |   18 |      15
   7312 | 2014-02-10 |   22 |      16
   7313 | 2014-02-14 |   59 |      15
   7313 | 2014-02-17 |   95 |      15
   7314 | 2014-02-11 |   26 |      14
   7315 | 2014-02-12 |   41 |      16
   7316 | 2014-02-15 |   56 |      12
   7317 | 2014-02-09 |    5 |      17
   7318 | 2014-02-17 |   78 |      15
   7319 | 2014-02-09 |    5 |      15
   7320 | 2014-02-17 |   88 |      14
   7321 | 2014-02-11 |   30 |      14
   7321 | 2014-02-09 |    7 |      14
   7322 | 2014-02-09 |    3 |      15
   7323 | 2014-02-12 |   34 |      15
   7324 | 2014-02-11 |   27 |      19
   7325 | 2014-02-14 |   58 |      14
   7326 | 2014-02-15 |   61 |      13
   7326 | 2014-02-10 |   13 |      13
   7327 | 2014-02-16 |   74 |      17
   7328 | 2014-02-17 |   76 |      16
   7329 | 2014-02-17 |   84 |      17
   7330 | 2014-02-09 |    4 |      15
   7331 | 2014-02-15 |   69 |      16
   7332 | 2014-02-17 |   74 |      17
   7333 | 2014-02-14 |   42 |      16
   7334 | 2014-02-17 |   77 |      19
   7335 | 2014-02-10 |   12 |      14
   7336 | 2014-02-15 |   66 |      14
   7336 | 2014-02-11 |   25 |      14
   7336 | 2014-02-09 |    5 |      14
   7337 | 2014-02-16 |   75 |      13
   7337 | 2014-02-09 |   10 |      13
   7338 | 2014-02-13 |   41 |      12
   7339 | 2014-02-10 |   12 |      17
   7340 | 2014-02-14 |   55 |      17
   7341 | 2014-02-15 |   72 |      13
   7342 | 2014-02-13 |   37 |      16
   7343 | 2014-02-16 |   63 |      14
   7344 | 2014-02-09 |    6 |      17
   7344 | 2014-02-12 |   47 |      17
   7345 | 2014-02-10 |   11 |      15
   7345 | 2014-02-17 |   76 |      15
   7346 | 2014-02-17 |   88 |      16
   7347 | 2014-02-09 |    3 |      12
   7347 | 2014-02-10 |   15 |      12
   7348 | 2014-02-14 |   46 |      15
   7348 | 2014-02-12 |   25 |      15
   7348 | 2014-02-15 |   61 |      15
   7349 | 2014-02-16 |   67 |      13
   7350 | 2014-02-14 |   45 |      12
   7351 | 2014-02-14 |   53 |      17
   7352 | 2014-02-10 |   17 |      14
   7353 | 2014-02-15 |   56 |      16
   7354 | 2014-02-13 |   40 |      11
   7354 | 2014-02-11 |   21 |      11
   7355 | 2014-02-16 |   80 |      13
   7355 | 2014-02-10 |   15 |      13
   7356 | 2014-02-13 |   49 |      19
   7357 | 2014-02-09 |   11 |      12
   7357 | 2014-02-10 |   23 |      12
   7358 | 2014-02-17 |  101 |      15
   7359 | 2014-02-15 |   57 |      13
   7360 | 2014-02-09 |    3 |      15
   7361 | 2014-02-16 |   87 |      15
   7361 | 2014-02-14 |   64 |      15
   7362 | 2014-02-14 |   61 |      13
   7363 | 2014-02-13 |   44 |      15
   7364 | 2014-02-13 |   50 |      16
   7365 | 2014-02-15 |   57 |      14
   7365 | 2014-02-12 |   22 |      14
   7366 | 2014-02-15 |   58 |      16
   7367 | 2014-02-13 |   49 |      17
   7368 | 2014-02-13 |   52 |      15
   7369 | 2014-02-09 |    5 |      16
   7370 | 2014-02-13 |   42 |      14
   7370 | 2014-02-15 |   67 |      14
   7371 | 2014-02-10 |   21 |      14
   7372 | 2014-02-16 |   82 |      16
   7373 | 2014-02-12 |   41 |      16
   7374 | 2014-02-17 |   67 |      11
   7374 | 2014-02-15 |   49 |      11
   7375 | 2014-02-09 |   11 |      15
   7376 | 2014-02-09 |    6 |      17
   7377 | 2014-02-15 |   54 |      11
   7377 | 2014-02-17 |   75 |      11
   7377 | 2014-02-13 |   37 |      11
   7378 | 2014-02-13 |   30 |      12
   7379 | 2014-02-16 |   70 |      15
   7380 | 2014-02-12 |   36 |      19
   7381 | 2014-02-15 |   57 |      17
   7382 | 2014-02-12 |   35 |      14
   7383 | 2014-02-10 |   16 |      18
   7384 | 2014-02-17 |   83 |      14
   7384 | 2014-02-13 |   40 |      14
   7385 | 2014-02-15 |   69 |      16
   7386 | 2014-02-13 |   39 |      13
   7387 | 2014-02-11 |   25 |      12
   7388 | 2014-02-11 |   23 |      13
   7389 | 2014-02-16 |   64 |      17
   7390 | 2014-02-16 |   66 |      18
   7391 | 2014-02-09 |    8 |      16
   7391 | 2014-02-15 |   67 |      16
   7392 | 2014-02-17 |   93 |      13
   7392 | 2014-02-16 |   80 |      13
   7393 | 2014-02-17 |   79 |      13
   7393 | 2014-02-16 |   66 |      13
   7394 | 2014-02-09 |    9 |      13
   7395 | 2014-02-13 |   36 |      12
   7396 | 2014-02-11 |   28 |      15
   7397 | 2014-02-10 |   18 |      23
   7398 | 2014-02-11 |   25 |      14
   7398 | 2014-02-14 |   55 |      14
   7399 | 2014-02-12 |   38 |      14
   7400 | 2014-02-12 |   28 |      15
   7401 | 2014-02-13 |   51 |      15
   7402 | 2014-02-09 |    3 |      13
   7402 | 2014-02-16 |   63 |      13
   7403 | 2014-02-09 |    5 |      17
   7404 | 2014-02-10 |   18 |      18
   7405 | 2014-02-17 |   90 |      15
   7406 | 2014-02-11 |   23 |      17
   7407 | 2014-02-13 |   51 |      17
   7408 | 2014-02-11 |   17 |      11
   7409 | 2014-02-16 |   68 |      15
   7410 | 2014-02-10 |   18 |      13
   7411 | 2014-02-14 |   53 |      13
   7411 | 2014-02-13 |   40 |      13
   7412 | 2014-02-09 |    6 |      18
   7413 | 2014-02-13 |   45 |      14
   7414 | 2014-02-13 |   52 |      17
   7415 | 2014-02-16 |   75 |      13
   7416 | 2014-02-11 |   19 |      16
   7417 | 2014-02-10 |   19 |      14
   7418 | 2014-02-12 |   42 |      13
   7418 | 2014-02-11 |   29 |      13
   7418 | 2014-02-09 |    4 |      13
   7419 | 2014-02-16 |   70 |      15
   7420 | 2014-02-10 |   19 |      14
   7421 | 2014-02-15 |   65 |      15
   7422 | 2014-02-13 |   32 |      11
   7423 | 2014-02-15 |   50 |      11
   7424 | 2014-02-14 |   64 |      14
   7424 | 2014-02-12 |   46 |      14
   7424 | 2014-02-15 |   78 |      14
   7424 | 2014-02-16 |   92 |      14
   7425 | 2014-02-09 |    9 |      13
   7426 | 2014-02-10 |   14 |      18
   7427 | 2014-02-12 |   41 |      13
   7428 | 2014-02-09 |    3 |      17
   7429 | 2014-02-10 |   18 |      12
   7429 | 2014-02-17 |   73 |      12
   7429 | 2014-02-09 |    6 |      12
   7430 | 2014-02-16 |   70 |      17
   7430 | 2014-02-10 |   15 |      17
   7431 | 2014-02-10 |   15 |      16
   7432 | 2014-02-12 |   33 |      17
   7433 | 2014-02-09 |    5 |      15
   7434 | 2014-02-17 |   90 |      14
   7435 | 2014-02-16 |   63 |      15
   7436 | 2014-02-14 |   51 |      14
   7437 | 2014-02-15 |   61 |      14
   7438 | 2014-02-16 |   69 |      16
   7439 | 2014-02-13 |   56 |      20
   7440 | 2014-02-12 |   29 |      17
   7441 | 2014-02-12 |   37 |      13
   7442 | 2014-02-14 |   53 |      13
   7443 | 2014-02-17 |   68 |      14
   7444 | 2014-02-16 |   73 |      18
   7445 | 2014-02-14 |   46 |      14
   7446 | 2014-02-11 |   27 |      17
   7447 | 2014-02-15 |   66 |      12
   7448 | 2014-02-11 |   17 |      14
   7449 | 2014-02-12 |   30 |      14
   7450 | 2014-02-09 |    8 |      13
   7451 | 2014-02-15 |   70 |      14
   7452 | 2014-02-12 |   28 |      17
   7453 | 2014-02-13 |   55 |      16
   7454 | 2014-02-15 |   53 |      17
   7455 | 2014-02-09 |    7 |      16
   7456 | 2014-02-15 |   68 |      16
   7456 | 2014-02-09 |    9 |      16
   7457 | 2014-02-10 |   14 |      14
   7458 | 2014-02-12 |   34 |      16
   7459 | 2014-02-10 |   21 |      17
   7459 | 2014-02-09 |    4 |      17
   7460 | 2014-02-14 |   54 |      13
   7461 | 2014-02-17 |   81 |      13
   7462 | 2014-02-09 |    3 |      17
   7463 | 2014-02-12 |   38 |      13
   7464 | 2014-02-10 |   16 |      14
   7465 | 2014-02-15 |   66 |      15
   7466 | 2014-02-10 |   14 |      15
   7467 | 2014-02-15 |   58 |      12
   7468 | 2014-02-09 |    6 |      15
   7469 | 2014-02-17 |   81 |      15
   7470 | 2014-02-15 |   54 |      14
   7471 | 2014-02-13 |   39 |      16
   7472 | 2014-02-14 |   33 |      13
   7473 | 2014-02-14 |   55 |      17
   7474 | 2014-02-17 |   78 |      12
   7474 | 2014-02-14 |   51 |      12
   7474 | 2014-02-12 |   33 |      12
   7475 | 2014-02-16 |   60 |      12
   7476 | 2014-02-12 |   31 |      12
   7477 | 2014-02-17 |   77 |      17
   7478 | 2014-02-12 |   31 |      11
   7478 | 2014-02-14 |   47 |      11
   7479 | 2014-02-14 |   44 |      13
   7480 | 2014-02-10 |   20 |      17
   7480 | 2014-02-13 |   57 |      17
   7481 | 2014-02-10 |   16 |      15
   7482 | 2014-02-09 |    3 |      15
   7482 | 2014-02-14 |   52 |      15
   7483 | 2014-02-15 |   75 |      12
   7483 | 2014-02-14 |   63 |      12
   7484 | 2014-02-13 |   37 |      16
   7485 | 2014-02-12 |   36 |      16
   7486 | 2014-02-16 |   68 |      14
   7487 | 2014-02-14 |   51 |      17
   7488 | 2014-02-17 |   83 |      16
   7489 | 2014-02-11 |   29 |      14
   7490 | 2014-02-16 |   76 |      15
   7491 | 2014-02-09 |   11 |      15
   7492 | 2014-02-10 |   22 |      17
   7493 | 2014-02-11 |   27 |      17
   7494 | 2014-02-09 |    4 |      15
   7495 | 2014-02-17 |   66 |       9
   7495 | 2014-02-12 |   31 |       9
   7495 | 2014-02-11 |   22 |       9
   7495 | 2014-02-10 |   13 |       9
   7496 | 2014-02-16 |   72 |      17
   7497 | 2014-02-12 |   39 |      15
   7498 | 2014-02-09 |    7 |      15
   7498 | 2014-02-11 |   29 |      15
   7499 | 2014-02-17 |   84 |      17
   7500 | 2014-02-17 |   95 |      16
   7501 | 2014-02-11 |   32 |      14
   7502 | 2014-02-17 |   62 |      12
   7503 | 2014-02-14 |   56 |      14
   7504 | 2014-02-15 |   47 |      14
   7505 | 2014-02-14 |   52 |      13
   7506 | 2014-02-15 |   59 |      16
   7507 | 2014-02-15 |   49 |      13
   7507 | 2014-02-16 |   62 |      13
   7507 | 2014-02-17 |   75 |      13
   7508 | 2014-02-17 |   80 |      14
   7509 | 2014-02-10 |   21 |      15
   7509 | 2014-02-16 |   71 |      15
   7510 | 2014-02-15 |   68 |      15
   7511 | 2014-02-09 |    2 |      12
   7512 | 2014-02-15 |   64 |      14
   7512 | 2014-02-13 |   42 |      14
   7513 | 2014-02-14 |   61 |      16
   7514 | 2014-02-12 |   40 |      15
   7514 | 2014-02-15 |   68 |      15
   7515 | 2014-02-11 |   28 |      16
   7516 | 2014-02-09 |    6 |      14
   7516 | 2014-02-13 |   48 |      14
   7517 | 2014-02-17 |   73 |      13
   7518 | 2014-02-12 |   37 |      14
   7519 | 2014-02-17 |   92 |      18
   7519 | 2014-02-11 |   23 |      18
   7520 | 2014-02-09 |    7 |      20
   7521 | 2014-02-16 |   55 |      11
   7521 | 2014-02-17 |   66 |      11
   7522 | 2014-02-09 |    6 |      15
   7523 | 2014-02-17 |   79 |      17
   7524 | 2014-02-13 |   43 |      12
   7524 | 2014-02-11 |   22 |      12
   7524 | 2014-02-09 |    2 |      12
   7525 | 2014-02-09 |    9 |      14
   7526 | 2014-02-09 |    5 |      14
   7526 | 2014-02-12 |   40 |      14
   7527 | 2014-02-14 |   56 |      16
   7528 | 2014-02-14 |   60 |      14
   7529 | 2014-02-17 |   69 |      17
   7530 | 2014-02-17 |   75 |      19
   7531 | 2014-02-12 |   39 |      15
   7531 | 2014-02-10 |   16 |      15
   7532 | 2014-02-16 |   75 |      16
   7533 | 2014-02-09 |    4 |      15
   7534 | 2014-02-11 |   19 |      13
   7535 | 2014-02-15 |   58 |      16
   7536 | 2014-02-13 |   42 |      14
   7537 | 2014-02-14 |   57 |      14
   7538 | 2014-02-12 |   34 |      16
   7539 | 2014-02-09 |    7 |      15
   7540 | 2014-02-16 |   68 |      14
   7541 | 2014-02-10 |   13 |      14
   7542 | 2014-02-09 |    7 |      15
   7543 | 2014-02-14 |   61 |      16
   7544 | 2014-02-09 |    8 |      15
   7545 | 2014-02-09 |   10 |      14
   7546 | 2014-02-15 |   83 |      18
   7547 | 2014-02-12 |   33 |      14
   7547 | 2014-02-15 |   66 |      14
   7548 | 2014-02-17 |   79 |      13
   7549 | 2014-02-14 |   57 |      16
   7549 | 2014-02-11 |   26 |      16
   7550 | 2014-02-17 |   95 |      16
   7551 | 2014-02-16 |   74 |      15
   7551 | 2014-02-13 |   44 |      15
   7552 | 2014-02-09 |   10 |      17
   7553 | 2014-02-12 |   30 |      19
   7554 | 2014-02-13 |   57 |      15
   7554 | 2014-02-12 |   42 |      15
   7555 | 2014-02-16 |   65 |      12
   7555 | 2014-02-09 |    2 |      12
   7556 | 2014-02-17 |   59 |      14
   7557 | 2014-02-13 |   45 |      14
   7558 | 2014-02-17 |   74 |      13
   7558 | 2014-02-15 |   50 |      13
   7559 | 2014-02-09 |    6 |      17
   7560 | 2014-02-11 |   34 |      15
   7561 | 2014-02-10 |   15 |      13
   7562 | 2014-02-11 |   23 |      15
   7563 | 2014-02-10 |   12 |      15
   7564 | 2014-02-11 |   23 |      16
   7564 | 2014-02-15 |   62 |      16
   7565 | 2014-02-14 |   51 |      12
   7565 | 2014-02-17 |   86 |      12
   7565 | 2014-02-10 |   12 |      12
   7565 | 2014-02-16 |   74 |      12
   7566 | 2014-02-17 |   92 |      15
   7567 | 2014-02-09 |    2 |      15
   7568 | 2014-02-15 |   67 |      15
   7568 | 2014-02-11 |   29 |      15
   7569 | 2014-02-15 |   56 |      13
   7570 | 2014-02-16 |   71 |      16
   7571 | 2014-02-15 |   52 |      15
   7571 | 2014-02-16 |   67 |      15
   7572 | 2014-02-16 |   61 |      12
   7573 | 2014-02-10 |   14 |      14
   7574 | 2014-02-17 |   81 |      15
   7575 | 2014-02-09 |    5 |      17
   7576 | 2014-02-09 |    5 |      17
   7577 | 2014-02-13 |   49 |      14
   7577 | 2014-02-16 |   80 |      14
   7578 | 2014-02-09 |    7 |      15
   7579 | 2014-02-11 |   30 |      14
   7579 | 2014-02-12 |   44 |      14
   7580 | 2014-02-13 |   38 |      18
   7581 | 2014-02-10 |   19 |      15
   7582 | 2014-02-13 |   45 |      15
   7583 | 2014-02-11 |   18 |      16
   7584 | 2014-02-12 |   39 |      18
   7585 | 2014-02-14 |   52 |      12
   7586 | 2014-02-16 |   72 |      17
   7587 | 2014-02-11 |   15 |      15
   7588 | 2014-02-13 |   38 |      15
   7589 | 2014-02-14 |   57 |      13
   7590 | 2014-02-13 |   48 |      15
   7591 | 2014-02-17 |   97 |      14
   7592 | 2014-02-10 |    9 |      15
   7593 | 2014-02-16 |   67 |      16
   7594 | 2014-02-10 |    7 |      16
   7595 | 2014-02-11 |   27 |      15
   7596 | 2014-02-10 |   20 |      15
   7597 | 2014-02-15 |   60 |      15
   7598 | 2014-02-10 |   14 |      11
   7598 | 2014-02-12 |   35 |      11
   7599 | 2014-02-10 |   22 |      15
   7599 | 2014-02-09 |    7 |      15
   7599 | 2014-02-11 |   37 |      15
   7600 | 2014-02-14 |   63 |      15
   7601 | 2014-02-15 |   69 |      19
   7602 | 2014-02-13 |   49 |      19
   7603 | 2014-02-12 |   32 |      13
   7603 | 2014-02-14 |   56 |      13
   7604 | 2014-02-12 |   33 |      13
   7605 | 2014-02-16 |   73 |      13
   7605 | 2014-02-14 |   52 |      13
   7606 | 2014-02-14 |   47 |      14
   7607 | 2014-02-11 |   16 |      16
   7608 | 2014-02-16 |   74 |      14
   7609 | 2014-02-12 |   37 |      19
   7610 | 2014-02-16 |   70 |      13
   7611 | 2014-02-16 |   75 |      13
   7612 | 2014-02-13 |   51 |      16
   7613 | 2014-02-12 |   31 |      12
   7613 | 2014-02-09 |    2 |      12
   7614 | 2014-02-17 |   93 |      15
   7615 | 2014-02-14 |   47 |      14
   7615 | 2014-02-12 |   23 |      14
   7616 | 2014-02-11 |   26 |      21
   7617 | 2014-02-12 |   36 |      13
   7618 | 2014-02-10 |   18 |      15
   7619 | 2014-02-12 |   28 |      15
   7620 | 2014-02-14 |   47 |      12
   7620 | 2014-02-15 |   59 |      12
   7620 | 2014-02-11 |   21 |      12
   7621 | 2014-02-09 |    7 |      17
   7622 | 2014-02-11 |   24 |      16
   7623 | 2014-02-13 |   35 |      13
   7623 | 2014-02-17 |   74 |      13
   7624 | 2014-02-13 |   51 |      16
   7625 | 2014-02-11 |   17 |      16
   7626 | 2014-02-16 |   77 |      16
   7627 | 2014-02-15 |   75 |      22
   7628 | 2014-02-13 |   38 |      15
   7629 | 2014-02-16 |   86 |      14
   7629 | 2014-02-13 |   50 |      14
   7630 | 2014-02-09 |    3 |      14
   7631 | 2014-02-17 |   87 |      14
   7632 | 2014-02-12 |   43 |      15
   7633 | 2014-02-17 |   71 |      19
   7634 | 2014-02-09 |    4 |      13
   7635 | 2014-02-10 |   17 |      14
   7636 | 2014-02-13 |   55 |      14
   7636 | 2014-02-09 |   10 |      14
   7637 | 2014-02-16 |   75 |      14
   7638 | 2014-02-13 |   57 |      17
   7638 | 2014-02-12 |   40 |      17
   7639 | 2014-02-13 |   51 |      17
   7640 | 2014-02-17 |   80 |      16
   7641 | 2014-02-15 |   60 |      12
   7642 | 2014-02-11 |   33 |      15
   7642 | 2014-02-14 |   65 |      15
   7643 | 2014-02-16 |   81 |      14
   7644 | 2014-02-12 |   37 |      11
   7644 | 2014-02-10 |   17 |      11
   7645 | 2014-02-12 |   32 |      16
   7646 | 2014-02-16 |   84 |      18
   7647 | 2014-02-16 |   66 |      15
   7648 | 2014-02-10 |   20 |      16
   7649 | 2014-02-09 |    8 |      16
   7650 | 2014-02-10 |   12 |      15
   7651 | 2014-02-14 |   44 |      16
   7652 | 2014-02-14 |   50 |      16
   7653 | 2014-02-11 |   26 |      15
   7654 | 2014-02-09 |    5 |      15
   7655 | 2014-02-17 |   73 |      13
   7655 | 2014-02-16 |   60 |      13
   7656 | 2014-02-15 |   60 |      14
   7656 | 2014-02-09 |    3 |      14
   7657 | 2014-02-17 |   70 |      20
   7658 | 2014-02-09 |    8 |      13
   7658 | 2014-02-11 |   24 |      13
   7659 | 2014-02-11 |   19 |      12
   7660 | 2014-02-16 |   66 |      15
   7661 | 2014-02-12 |   27 |      14
   7662 | 2014-02-12 |   32 |      17
   7663 | 2014-02-17 |   81 |      16
   7664 | 2014-02-12 |   30 |      11
   7664 | 2014-02-15 |   58 |      11
   7665 | 2014-02-10 |   13 |      14
   7666 | 2014-02-09 |    4 |      18
   7667 | 2014-02-09 |    4 |      16
   7668 | 2014-02-14 |   61 |      14
   7668 | 2014-02-10 |   13 |      14
   7669 | 2014-02-17 |   89 |      14
   7670 | 2014-02-09 |    6 |      13
   7671 | 2014-02-13 |   44 |      13
   7672 | 2014-02-13 |   44 |      12
   7673 | 2014-02-15 |   77 |      19
