 userid |   ddate    | tpos | lengthh 
   7973 | 2014-02-10 |   18 |      15
   7974 | 2014-02-26 |  169 |      13
   7975 | 2014-02-12 |   32 |      17
   7976 | 2014-02-27 |  204 |      16
   7976 | 2014-02-18 |   94 |      16
   7976 | 2014-02-22 |  145 |      16
   7977 | 2014-02-14 |   58 |      14
   7978 | 2014-02-13 |   36 |      15
   7979 | 2014-02-21 |  113 |      16
   7980 | 2014-02-16 |   96 |      15
   7981 | 2014-02-19 |   94 |      16
   7982 | 2014-02-16 |   75 |      17
   7983 | 2014-02-19 |  111 |      15
   7984 | 2014-02-14 |   49 |      16
   7985 | 2014-02-22 |  142 |      16
   7986 | 2014-02-18 |   98 |      17
   7986 | 2014-02-10 |   20 |      17
   7987 | 2014-02-26 |  175 |      16
   7987 | 2014-02-12 |   39 |      16
   7988 | 2014-02-23 |  115 |      18
   7989 | 2014-02-14 |   49 |      17
   7990 | 2014-02-26 |  168 |      14
   7990 | 2014-02-10 |   15 |      14
   7990 | 2014-02-20 |  108 |      14
   7991 | 2014-02-27 |  193 |      14
   7991 | 2014-02-18 |   91 |      14
   7991 | 2014-02-19 |  105 |      14
   7992 | 2014-02-27 |  181 |      17
   7993 | 2014-02-16 |   78 |      16
   7994 | 2014-02-23 |  130 |      18
   7995 | 2014-02-25 |  153 |      15
   7996 | 2014-02-12 |   31 |      15
   7997 | 2014-02-15 |   78 |      18
   7998 | 2014-02-25 |  166 |      15
   7999 | 2014-02-11 |   33 |      16
   8000 | 2014-02-25 |  149 |      14
   8001 | 2014-02-18 |   88 |      15
   8001 | 2014-02-25 |  168 |      15
   8002 | 2014-02-11 |   30 |      15
   8003 | 2014-02-13 |   44 |      16
   8004 | 2014-02-18 |  101 |      20
   8005 | 2014-02-09 |    3 |      15
   8006 | 2014-02-14 |   53 |      14
   8007 | 2014-02-26 |  157 |      16
   8008 | 2014-02-18 |  114 |      17
   8008 | 2014-02-15 |   71 |      17
   8009 | 2014-02-26 |  167 |      18
   8010 | 2014-02-14 |   57 |      16
   8011 | 2014-02-27 |  185 |      17
   8012 | 2014-02-26 |  173 |      15
   8013 | 2014-02-24 |  133 |      14
   8014 | 2014-02-17 |   68 |      17
   8015 | 2014-02-18 |   98 |      15
   8015 | 2014-02-15 |   63 |      15
   8016 | 2014-02-09 |    7 |      16
   8017 | 2014-02-21 |  117 |      16
   8017 | 2014-02-27 |  185 |      16
   8017 | 2014-02-09 |    6 |      16
   8018 | 2014-02-25 |  150 |      14
   8019 | 2014-02-11 |   25 |      21
   8020 | 2014-02-18 |  110 |      17
   8021 | 2014-02-16 |   70 |      17
   8022 | 2014-02-09 |    4 |      17
   8023 | 2014-02-20 |  107 |      15
   8024 | 2014-02-17 |   89 |      17
   8025 | 2014-02-09 |    6 |      17
   8026 | 2014-02-18 |  101 |      19
   8027 | 2014-02-21 |  100 |      16
   8028 | 2014-02-20 |  101 |      16
   8029 | 2014-02-10 |   11 |      16
   8029 | 2014-02-26 |  173 |      16
   8030 | 2014-02-17 |   93 |      16
   8030 | 2014-02-25 |  171 |      16
   8031 | 2014-02-20 |  126 |      15
   8032 | 2014-02-24 |  159 |      15
   8032 | 2014-02-19 |   99 |      15
   8033 | 2014-02-10 |   18 |      19
   8034 | 2014-02-27 |  183 |      16
   8035 | 2014-02-09 |    5 |      18
   8036 | 2014-02-23 |  142 |      15
   8037 | 2014-02-15 |   61 |      14
   8037 | 2014-02-10 |    9 |      14
   8038 | 2014-02-14 |   55 |      13
   8039 | 2014-02-17 |   87 |      17
   8040 | 2014-02-11 |   19 |      18
   8041 | 2014-02-09 |    5 |      16
   8042 | 2014-02-25 |  173 |      17
   8043 | 2014-02-22 |  138 |      14
   8044 | 2014-02-20 |  138 |      18
   8045 | 2014-02-17 |   78 |      17
   8046 | 2014-02-27 |  204 |      14
   8046 | 2014-02-25 |  183 |      14
   8046 | 2014-02-23 |  157 |      14
   8046 | 2014-02-10 |   18 |      14
   8047 | 2014-02-27 |  197 |      17
   8048 | 2014-02-23 |  141 |      15
   8048 | 2014-02-14 |   46 |      15
   8049 | 2014-02-20 |  102 |      15
   8050 | 2014-02-26 |  175 |      17
   8051 | 2014-02-27 |  161 |      14
   8051 | 2014-02-26 |  147 |      14
   8052 | 2014-02-23 |  133 |      13
   8052 | 2014-02-10 |   10 |      13
   8052 | 2014-02-21 |  112 |      13
   8053 | 2014-02-20 |   99 |      16
   8054 | 2014-02-14 |   50 |      15
   8054 | 2014-02-15 |   65 |      15
   8055 | 2014-02-12 |   29 |      15
   8055 | 2014-02-13 |   44 |      15
   8056 | 2014-02-25 |  150 |      18
   8057 | 2014-02-16 |   83 |      18
   8058 | 2014-02-27 |  190 |      17
   8059 | 2014-02-14 |   52 |      15
   8060 | 2014-02-23 |  137 |      14
   8061 | 2014-02-18 |   87 |      16
   8062 | 2014-02-18 |   88 |      14
   8063 | 2014-02-16 |   67 |      14
   8064 | 2014-02-27 |  196 |      19
   8065 | 2014-02-21 |  122 |      19
   8066 | 2014-02-11 |   20 |      15
   8067 | 2014-02-14 |   54 |      18
   8068 | 2014-02-13 |   43 |      20
   8069 | 2014-02-14 |   50 |      17
   8070 | 2014-02-09 |    2 |      17
   8071 | 2014-02-24 |  153 |      18
   8072 | 2014-02-26 |  179 |      16
   8073 | 2014-02-11 |   23 |      17
   8074 | 2014-02-25 |  153 |      14
   8074 | 2014-02-19 |   95 |      14
   8075 | 2014-02-09 |    5 |      15
   8076 | 2014-02-20 |  114 |      17
   8077 | 2014-02-16 |   65 |      18
   8078 | 2014-02-24 |  156 |      17
   8079 | 2014-02-19 |  102 |      15
   8080 | 2014-02-22 |  141 |      16
   8081 | 2014-02-11 |   23 |      21
   8082 | 2014-02-27 |  187 |      15
   8083 | 2014-02-25 |  179 |      19
   8084 | 2014-02-15 |   69 |      15
   8085 | 2014-02-09 |    7 |      15
   8085 | 2014-02-22 |  132 |      15
   8085 | 2014-02-23 |  147 |      15
   8086 | 2014-02-09 |    7 |      14
   8086 | 2014-02-10 |   21 |      14
   8086 | 2014-02-13 |   51 |      14
   8087 | 2014-02-17 |  100 |      19
   8088 | 2014-02-22 |  116 |      15
   8089 | 2014-02-21 |  131 |      19
   8090 | 2014-02-12 |   35 |      15
   8091 | 2014-02-19 |  106 |      19
   8092 | 2014-02-12 |   38 |      16
   8092 | 2014-02-24 |  155 |      16
   8093 | 2014-02-09 |    6 |      17
   8094 | 2014-02-18 |   90 |      19
   8095 | 2014-02-21 |  121 |      16
   8096 | 2014-02-10 |   19 |      18
   8097 | 2014-02-13 |   55 |      16
   8098 | 2014-02-26 |  165 |      15
   8098 | 2014-02-17 |   71 |      15
   8099 | 2014-02-26 |  166 |      15
   8099 | 2014-02-09 |    9 |      15
   8100 | 2014-02-17 |   74 |      18
   8101 | 2014-02-09 |    3 |      18
   8102 | 2014-02-19 |   91 |      17
   8103 | 2014-02-10 |   19 |      16
   8104 | 2014-02-27 |  180 |      14
   8105 | 2014-02-24 |  172 |      17
   8106 | 2014-02-16 |   60 |      17
   8107 | 2014-02-21 |  124 |      17
   8108 | 2014-02-26 |  182 |      16
   8109 | 2014-02-12 |   32 |      19
   8110 | 2014-02-18 |  109 |      15
   8111 | 2014-02-16 |   75 |      15
   8112 | 2014-02-17 |   84 |      13
   8113 | 2014-02-21 |  123 |      16
   8114 | 2014-02-25 |  167 |      15
   8114 | 2014-02-18 |   92 |      15
   8115 | 2014-02-23 |  146 |      18
   8116 | 2014-02-16 |   59 |      19
   8117 | 2014-02-18 |   71 |      14
   8117 | 2014-02-27 |  147 |      14
   8118 | 2014-02-24 |  151 |      16
   8119 | 2014-02-10 |   17 |      14
   8120 | 2014-02-21 |  109 |      14
   8120 | 2014-02-23 |  133 |      14
   8121 | 2014-02-09 |    6 |      16
   8122 | 2014-02-17 |   67 |      15
   8123 | 2014-02-14 |   54 |      14
   8123 | 2014-02-26 |  181 |      14
   8123 | 2014-02-21 |  126 |      14
   8124 | 2014-02-10 |   15 |      15
   8124 | 2014-02-17 |   96 |      15
   8125 | 2014-02-27 |  173 |      17
   8126 | 2014-02-20 |  101 |      16
   8127 | 2014-02-25 |  164 |      13
   8127 | 2014-02-23 |  142 |      13
   8127 | 2014-02-22 |  129 |      13
   8128 | 2014-02-12 |   34 |      16
   8129 | 2014-02-21 |  121 |      18
   8130 | 2014-02-13 |   47 |      16
   8130 | 2014-02-15 |   70 |      16
   8131 | 2014-02-14 |   58 |      19
   8132 | 2014-02-14 |   52 |      15
   8133 | 2014-02-12 |   40 |      15
   8133 | 2014-02-21 |  143 |      15
   8134 | 2014-02-26 |  184 |      15
   8135 | 2014-02-10 |   19 |      15
   8135 | 2014-02-26 |  162 |      15
   8136 | 2014-02-24 |  183 |      18
   8136 | 2014-02-09 |    6 |      18
   8136 | 2014-02-18 |  112 |      18
   8137 | 2014-02-18 |   73 |      14
   8138 | 2014-02-22 |  129 |      16
   8139 | 2014-02-18 |   90 |      18
   8140 | 2014-02-17 |   72 |      14
   8141 | 2014-02-16 |   72 |      17
   8142 | 2014-02-18 |   98 |      16
   8143 | 2014-02-16 |   76 |      14
   8144 | 2014-02-22 |  127 |      19
   8145 | 2014-02-22 |  145 |      17
   8145 | 2014-02-15 |   71 |      17
   8146 | 2014-02-22 |  133 |      18
   8147 | 2014-02-16 |   73 |      15
   8148 | 2014-02-15 |   72 |      18
   8149 | 2014-02-18 |   84 |      18
   8150 | 2014-02-18 |   87 |      17
   8150 | 2014-02-27 |  178 |      17
   8151 | 2014-02-16 |   74 |      14
   8151 | 2014-02-26 |  178 |      14
   8151 | 2014-02-11 |   21 |      14
   8152 | 2014-02-16 |   79 |      16
   8153 | 2014-02-16 |   83 |      16
   8154 | 2014-02-17 |   86 |      19
   8155 | 2014-02-25 |  171 |      15
   8156 | 2014-02-15 |   65 |      16
   8157 | 2014-02-13 |   38 |      12
   8158 | 2014-02-27 |  169 |      15
   8159 | 2014-02-23 |  134 |      20
   8160 | 2014-02-21 |  118 |      15
   8160 | 2014-02-24 |  146 |      15
   8160 | 2014-02-25 |  161 |      15
   8160 | 2014-02-10 |    6 |      15
   8161 | 2014-02-27 |  204 |      15
   8162 | 2014-02-23 |  149 |      17
   8163 | 2014-02-15 |   66 |      16
   8164 | 2014-02-23 |  123 |      13
   8165 | 2014-02-09 |    7 |      19
   8166 | 2014-02-14 |   56 |      14
   8167 | 2014-02-15 |   76 |      18
   8168 | 2014-02-11 |   26 |      16
   8169 | 2014-02-23 |  135 |      18
   8170 | 2014-02-22 |  130 |      16
   8170 | 2014-02-21 |  114 |      16
   8171 | 2014-02-27 |  177 |      13
   8172 | 2014-02-19 |  100 |      16
   8173 | 2014-02-11 |   18 |      17
   8174 | 2014-02-25 |  171 |      18
   8175 | 2014-02-10 |   11 |      17
   8176 | 2014-02-24 |  160 |      15
   8176 | 2014-02-17 |   96 |      15
   8177 | 2014-02-12 |   32 |      16
   8178 | 2014-02-14 |   49 |      15
   8179 | 2014-02-10 |    9 |      14
   8179 | 2014-02-26 |  154 |      14
   8179 | 2014-02-20 |   97 |      14
   8180 | 2014-02-10 |   13 |      14
   8181 | 2014-02-19 |  109 |      16
   8182 | 2014-02-09 |    7 |      17
   8183 | 2014-02-11 |   19 |      13
   8183 | 2014-02-26 |  173 |      13
   8183 | 2014-02-27 |  186 |      13
   8183 | 2014-02-20 |  111 |      13
   8183 | 2014-02-19 |   98 |      13
   8184 | 2014-02-13 |   44 |      19
   8185 | 2014-02-09 |    7 |      16
   8186 | 2014-02-20 |  131 |      16
   8187 | 2014-02-26 |  181 |      16
   8187 | 2014-02-25 |  165 |      16
   8188 | 2014-02-26 |  174 |      15
   8188 | 2014-02-18 |   98 |      15
   8189 | 2014-02-15 |   65 |      18
   8190 | 2014-02-12 |   48 |      17
   8191 | 2014-02-21 |  135 |      18
   8191 | 2014-02-24 |  175 |      18
   8192 | 2014-02-10 |   14 |      15
   8193 | 2014-02-20 |  128 |      16
   8193 | 2014-02-22 |  156 |      16
   8194 | 2014-02-23 |  131 |      16
   8195 | 2014-02-10 |   14 |      17
   8196 | 2014-02-10 |   17 |      16
   8197 | 2014-02-12 |   33 |      22
   8198 | 2014-02-13 |   60 |      16
   8199 | 2014-02-18 |   92 |      17
   8200 | 2014-02-11 |   28 |      18
   8200 | 2014-02-24 |  149 |      18
   8201 | 2014-02-11 |   25 |      17
   8202 | 2014-02-18 |  100 |      16
   8203 | 2014-02-14 |   58 |      16
   8204 | 2014-02-14 |   49 |      13
   8205 | 2014-02-22 |  132 |      16
   8206 | 2014-02-25 |  159 |      15
   8207 | 2014-02-15 |   63 |      15
   8207 | 2014-02-24 |  149 |      15
   8208 | 2014-02-25 |  139 |      15
   8209 | 2014-02-16 |   79 |      16
   8210 | 2014-02-18 |   97 |      15
   8211 | 2014-02-19 |  108 |      17
   8212 | 2014-02-18 |   89 |      17
   8213 | 2014-02-11 |   30 |      14
   8213 | 2014-02-25 |  172 |      14
   8214 | 2014-02-22 |  137 |      15
   8215 | 2014-02-15 |   60 |      15
   8216 | 2014-02-25 |  157 |      15
   8217 | 2014-02-23 |  145 |      20
   8218 | 2014-02-25 |  175 |      18
   8219 | 2014-02-22 |  118 |      13
   8220 | 2014-02-11 |   24 |      17
   8221 | 2014-02-21 |  122 |      16
   8222 | 2014-02-26 |  164 |      18
   8223 | 2014-02-09 |    3 |      16
   8224 | 2014-02-25 |  181 |      14
   8224 | 2014-02-22 |  145 |      14
   8224 | 2014-02-14 |   61 |      14
   8224 | 2014-02-21 |  131 |      14
   8225 | 2014-02-14 |   57 |      14
   8225 | 2014-02-25 |  156 |      14
   8226 | 2014-02-11 |   25 |      15
   8227 | 2014-02-19 |  119 |      17
   8228 | 2014-02-26 |  172 |      17
   8228 | 2014-02-15 |   66 |      17
   8229 | 2014-02-19 |  113 |      17
   8230 | 2014-02-26 |  150 |      15
   8231 | 2014-02-23 |  153 |      17
   8232 | 2014-02-21 |  136 |      15
   8233 | 2014-02-25 |  170 |      17
   8234 | 2014-02-23 |  151 |      15
   8235 | 2014-02-15 |   61 |      17
   8236 | 2014-02-22 |  107 |      14
   8237 | 2014-02-16 |   59 |      15
   8238 | 2014-02-16 |   80 |      14
   8238 | 2014-02-15 |   66 |      14
   8239 | 2014-02-16 |   63 |      15
   8240 | 2014-02-22 |  135 |      13
   8240 | 2014-02-25 |  167 |      13
   8240 | 2014-02-17 |   86 |      13
   8241 | 2014-02-23 |  139 |      16
   8242 | 2014-02-18 |   97 |      16
   8243 | 2014-02-15 |   68 |      13
   8244 | 2014-02-19 |  112 |      18
   8245 | 2014-02-09 |    5 |      16
   8246 | 2014-02-22 |  146 |      21
   8247 | 2014-02-26 |  175 |      16
   8248 | 2014-02-20 |  122 |      15
   8248 | 2014-02-12 |   40 |      15
   8249 | 2014-02-12 |   38 |      17
   8250 | 2014-02-18 |   87 |      16
   8251 | 2014-02-21 |  118 |      17
   8252 | 2014-02-14 |   50 |      18
   8253 | 2014-02-11 |   24 |      14
   8254 | 2014-02-23 |  145 |      18
   8255 | 2014-02-14 |   44 |      16
   8256 | 2014-02-24 |  152 |      19
   8257 | 2014-02-16 |   79 |      15
   8258 | 2014-02-23 |  154 |      18
   8259 | 2014-02-16 |   75 |      17
   8260 | 2014-02-26 |  172 |      18
   8261 | 2014-02-20 |  108 |      14
   8262 | 2014-02-09 |    6 |      16
   8263 | 2014-02-12 |   38 |      16
   8263 | 2014-02-25 |  178 |      16
   8264 | 2014-02-10 |    9 |      15
   8264 | 2014-02-27 |  171 |      15
   8265 | 2014-02-23 |  147 |      17
   8266 | 2014-02-16 |   78 |      16
   8267 | 2014-02-24 |  141 |      16
   8268 | 2014-02-13 |   46 |      18
   8269 | 2014-02-26 |  166 |      14
   8270 | 2014-02-17 |   88 |      15
   8271 | 2014-02-24 |  132 |      16
   8272 | 2014-02-21 |  127 |      14
   8272 | 2014-02-19 |  103 |      14
   8272 | 2014-02-13 |   36 |      14
   8272 | 2014-02-14 |   50 |      14
   8273 | 2014-02-14 |   58 |      19
   8274 | 2014-02-23 |  141 |      16
   8275 | 2014-02-11 |   23 |      14
   8275 | 2014-02-21 |  129 |      14
   8275 | 2014-02-12 |   37 |      14
   8275 | 2014-02-16 |   81 |      14
   8276 | 2014-02-14 |   67 |      16
   8277 | 2014-02-19 |  104 |      16
   8278 | 2014-02-14 |   48 |      15
   8278 | 2014-02-18 |   91 |      15
   8279 | 2014-02-13 |   48 |      16
   8280 | 2014-02-22 |  115 |      15
   8281 | 2014-02-27 |  174 |      15
   8282 | 2014-02-09 |    8 |      19
   8283 | 2014-02-12 |   26 |      14
   8284 | 2014-02-14 |   40 |      16
   8284 | 2014-02-21 |  105 |      16
   8285 | 2014-02-24 |  175 |      18
   8286 | 2014-02-25 |  158 |      14
   8287 | 2014-02-14 |   44 |      14
   8287 | 2014-02-20 |  102 |      14
   8288 | 2014-02-16 |   80 |      15
   8288 | 2014-02-11 |   20 |      15
   8289 | 2014-02-19 |   90 |      15
   8290 | 2014-02-10 |   11 |      16
   8290 | 2014-02-15 |   75 |      16
   8291 | 2014-02-10 |   21 |      14
   8291 | 2014-02-09 |    7 |      14
   8292 | 2014-02-27 |  187 |      15
   8293 | 2014-02-21 |  130 |      17
   8294 | 2014-02-15 |   70 |      20
   8295 | 2014-02-20 |  112 |      14
   8295 | 2014-02-10 |   11 |      14
   8296 | 2014-02-16 |   73 |      13
   8296 | 2014-02-11 |   23 |      13
   8296 | 2014-02-12 |   36 |      13
   8297 | 2014-02-12 |   39 |      15
   8298 | 2014-02-24 |  137 |      15
   8299 | 2014-02-12 |   33 |      16
   8300 | 2014-02-21 |  136 |      17
   8301 | 2014-02-12 |   35 |      18
   8302 | 2014-02-11 |   24 |      16
   8303 | 2014-02-25 |  172 |      15
   8304 | 2014-02-14 |   51 |      15
   8304 | 2014-02-21 |  130 |      15
   8305 | 2014-02-24 |  139 |      17
   8306 | 2014-02-14 |   48 |      15
   8306 | 2014-02-11 |   12 |      15
   8307 | 2014-02-26 |  169 |      16
   8308 | 2014-02-25 |  162 |      14
   8308 | 2014-02-14 |   59 |      14
   8309 | 2014-02-24 |  161 |      19
   8310 | 2014-02-23 |  129 |      16
   8311 | 2014-02-15 |   63 |      13
   8311 | 2014-02-12 |   36 |      13
   8311 | 2014-02-17 |   84 |      13
   8312 | 2014-02-15 |   72 |      17
   8313 | 2014-02-23 |  159 |      17
   8314 | 2014-02-22 |  134 |      15
   8314 | 2014-02-12 |   44 |      15
   8315 | 2014-02-23 |  131 |      17
   8316 | 2014-02-22 |  152 |      17
   8316 | 2014-02-09 |    8 |      17
   8317 | 2014-02-14 |   41 |      15
   8318 | 2014-02-26 |  164 |      19
   8319 | 2014-02-26 |  159 |      14
   8320 | 2014-02-23 |  167 |      16
   8320 | 2014-02-19 |  117 |      16
   8321 | 2014-02-24 |  141 |      16
   8322 | 2014-02-22 |  136 |      16
   8322 | 2014-02-27 |  184 |      16
   8323 | 2014-02-19 |  109 |      14
   8323 | 2014-02-18 |   95 |      14
   8324 | 2014-02-22 |  129 |      14
   8325 | 2014-02-11 |   24 |      20
   8326 | 2014-02-27 |  173 |      17
   8327 | 2014-02-23 |  140 |      15
   8328 | 2014-02-18 |   99 |      17
   8329 | 2014-02-14 |   57 |      17
   8330 | 2014-02-16 |   79 |      18
   8331 | 2014-02-27 |  181 |      16
   8332 | 2014-02-19 |  113 |      19
   8333 | 2014-02-19 |  117 |      16
   8334 | 2014-02-18 |   89 |      12
   8334 | 2014-02-27 |  170 |      12
   8335 | 2014-02-19 |  108 |      19
   8336 | 2014-02-23 |  137 |      19
   8337 | 2014-02-24 |  153 |      16
   8338 | 2014-02-17 |   80 |      14
   8339 | 2014-02-17 |   83 |      18
   8340 | 2014-02-23 |  138 |      15
   8341 | 2014-02-25 |  155 |      17
   8342 | 2014-02-09 |    3 |      17
   8343 | 2014-02-10 |   19 |      15
   8343 | 2014-02-12 |   46 |      15
   8344 | 2014-02-11 |   24 |      14
   8345 | 2014-02-17 |   83 |      16
   8346 | 2014-02-13 |   49 |      14
   8346 | 2014-02-20 |  128 |      14
   8347 | 2014-02-18 |   96 |      14
   8348 | 2014-02-09 |    8 |      17
   8349 | 2014-02-16 |   87 |      17
   8349 | 2014-02-09 |    5 |      17
   8350 | 2014-02-21 |  133 |      13
   8350 | 2014-02-13 |   52 |      13
   8350 | 2014-02-16 |   81 |      13
   8351 | 2014-02-11 |   27 |      16
   8352 | 2014-02-16 |   67 |      14
   8352 | 2014-02-19 |  101 |      14
   8353 | 2014-02-16 |   61 |      15
   8354 | 2014-02-14 |   55 |      13
   8354 | 2014-02-20 |  113 |      13
   8355 | 2014-02-22 |  123 |      13
   8355 | 2014-02-11 |   19 |      13
   8355 | 2014-02-25 |  149 |      13
   8356 | 2014-02-15 |   59 |      15
   8357 | 2014-02-12 |   41 |      15
   8357 | 2014-02-10 |   17 |      15
   8358 | 2014-02-27 |  185 |      18
   8359 | 2014-02-20 |  131 |      16
   8359 | 2014-02-10 |   12 |      16
   8360 | 2014-02-20 |  113 |      15
   8360 | 2014-02-21 |  128 |      15
   8361 | 2014-02-15 |   54 |      17
   8362 | 2014-02-22 |  131 |      17
   8363 | 2014-02-10 |   17 |      16
   8364 | 2014-02-25 |  171 |      18
   8365 | 2014-02-19 |  101 |      13
   8365 | 2014-02-24 |  151 |      13
   8365 | 2014-02-20 |  114 |      13
   8365 | 2014-02-12 |   38 |      13
   8366 | 2014-02-14 |   46 |      18
   8367 | 2014-02-26 |  176 |      16
   8368 | 2014-02-11 |   19 |      20
   8369 | 2014-02-25 |  163 |      17
   8370 | 2014-02-21 |  133 |      17
   8371 | 2014-02-16 |   73 |      16
   8372 | 2014-02-09 |    3 |      16
   8372 | 2014-02-12 |   42 |      16
   8373 | 2014-02-13 |   39 |      16
   8374 | 2014-02-13 |   46 |      16
   8375 | 2014-02-17 |   75 |      12
   8375 | 2014-02-18 |   87 |      12
   8376 | 2014-02-17 |   80 |      18
   8377 | 2014-02-14 |   55 |      18
   8378 | 2014-02-12 |   31 |      13
   8378 | 2014-02-19 |   98 |      13
   8379 | 2014-02-15 |   57 |      17
   8380 | 2014-02-14 |   52 |      16
   8380 | 2014-02-20 |  113 |      16
   8381 | 2014-02-19 |  107 |      16
   8382 | 2014-02-17 |   84 |      15
   8383 | 2014-02-15 |   59 |      17
   8384 | 2014-02-17 |   80 |      16
   8385 | 2014-02-12 |   38 |      19
   8386 | 2014-02-26 |  161 |      13
   8386 | 2014-02-16 |   69 |      13
   8387 | 2014-02-27 |  154 |      16
   8388 | 2014-02-26 |  179 |      15
   8389 | 2014-02-15 |   58 |      14
   8389 | 2014-02-19 |  102 |      14
   8389 | 2014-02-27 |  187 |      14
   8390 | 2014-02-09 |    9 |      16
   8391 | 2014-02-26 |  168 |      18
   8392 | 2014-02-19 |  109 |      17
   8393 | 2014-02-10 |   15 |      18
   8394 | 2014-02-11 |   29 |      15
   8395 | 2014-02-18 |  107 |      16
   8396 | 2014-02-25 |  165 |      18
   8397 | 2014-02-10 |   15 |      13
   8397 | 2014-02-20 |  114 |      13
   8398 | 2014-02-26 |  177 |      18
   8399 | 2014-02-24 |  151 |      16
   8400 | 2014-02-17 |   82 |      14
   8401 | 2014-02-19 |  109 |      15
   8402 | 2014-02-25 |  172 |      17
   8403 | 2014-02-09 |    6 |      13
   8403 | 2014-02-26 |  152 |      13
   8404 | 2014-02-26 |  181 |      20
   8405 | 2014-02-16 |   66 |      15
   8405 | 2014-02-17 |   81 |      15
   8406 | 2014-02-10 |   10 |      16
   8407 | 2014-02-13 |   47 |      17
   8408 | 2014-02-17 |   88 |      15
   8409 | 2014-02-16 |   50 |      17
   8410 | 2014-02-27 |  180 |      20
   8411 | 2014-02-09 |    7 |      15
   8412 | 2014-02-23 |  129 |      14
   8412 | 2014-02-26 |  160 |      14
   8413 | 2014-02-23 |  142 |      15
   8414 | 2014-02-25 |  158 |      19
   8415 | 2014-02-23 |  141 |      13
   8415 | 2014-02-09 |   12 |      13
   8416 | 2014-02-23 |  129 |      14
   8417 | 2014-02-10 |   14 |      16
   8418 | 2014-02-23 |  161 |      18
   8419 | 2014-02-18 |  103 |      16
   8420 | 2014-02-20 |  111 |      17
   8421 | 2014-02-21 |  121 |      14
   8421 | 2014-02-22 |  135 |      14
   8421 | 2014-02-13 |   36 |      14
   8422 | 2014-02-12 |   36 |      20
   8423 | 2014-02-09 |    3 |      16
   8423 | 2014-02-17 |   86 |      16
   8424 | 2014-02-20 |  103 |      13
   8424 | 2014-02-10 |   21 |      13
   8425 | 2014-02-21 |  107 |      15
   8425 | 2014-02-23 |  136 |      15
   8426 | 2014-02-27 |  178 |      14
   8427 | 2014-02-10 |   12 |      17
   8428 | 2014-02-18 |   98 |      17
   8429 | 2014-02-09 |    5 |      17
   8430 | 2014-02-18 |   88 |      15
   8431 | 2014-02-16 |   63 |      17
   8432 | 2014-02-12 |   42 |      16
   8433 | 2014-02-09 |   10 |      15
   8434 | 2014-02-17 |   76 |      17
   8435 | 2014-02-10 |   12 |      16
   8436 | 2014-02-18 |   89 |      19
   8437 | 2014-02-14 |   64 |      16
   8438 | 2014-02-25 |  139 |      17
   8439 | 2014-02-17 |   81 |      15
   8440 | 2014-02-13 |   47 |      15
   8441 | 2014-02-15 |   67 |      14
   8441 | 2014-02-20 |  119 |      14
   8442 | 2014-02-24 |  170 |      19
   8443 | 2014-02-12 |   38 |      16
   8444 | 2014-02-10 |   18 |      18
   8445 | 2014-02-11 |   18 |      18
   8446 | 2014-02-15 |   75 |      14
   8446 | 2014-02-14 |   61 |      14
   8446 | 2014-02-16 |   89 |      14
   8447 | 2014-02-15 |   54 |      13
   8448 | 2014-02-21 |  118 |      17
   8449 | 2014-02-20 |  100 |      16
   8450 | 2014-02-15 |   71 |      14
   8450 | 2014-02-23 |  150 |      14
   8451 | 2014-02-17 |   88 |      14
   8451 | 2014-02-10 |   18 |      14
   8451 | 2014-02-27 |  195 |      14
   8452 | 2014-02-17 |   76 |      14
   8453 | 2014-02-27 |  195 |      20
   8454 | 2014-02-24 |  136 |      14
   8455 | 2014-02-16 |   68 |      15
   8455 | 2014-02-22 |  134 |      15
   8455 | 2014-02-15 |   53 |      15
   8455 | 2014-02-23 |  149 |      15
   8456 | 2014-02-21 |  137 |      14
   8456 | 2014-02-18 |  100 |      14
   8456 | 2014-02-24 |  174 |      14
   8457 | 2014-02-26 |  166 |      14
   8457 | 2014-02-14 |   49 |      14
   8458 | 2014-02-09 |    8 |      18
   8459 | 2014-02-25 |  127 |      16
   8460 | 2014-02-16 |   71 |      18
   8461 | 2014-02-11 |   15 |      18
   8462 | 2014-02-13 |   46 |      16
   8463 | 2014-02-20 |  110 |      14
   8463 | 2014-02-21 |  124 |      14
   8463 | 2014-02-15 |   56 |      14
   8464 | 2014-02-24 |  135 |      14
   8465 | 2014-02-19 |  123 |      18
   8466 | 2014-02-17 |   71 |      17
   8467 | 2014-02-16 |   83 |      16
   8468 | 2014-02-09 |    7 |      15
   8469 | 2014-02-19 |  119 |      14
   8469 | 2014-02-10 |   20 |      14
   8470 | 2014-02-10 |   15 |      19
   8471 | 2014-02-21 |  113 |      15
   8472 | 2014-02-20 |  125 |      18
   8472 | 2014-02-12 |   42 |      18
   8473 | 2014-02-21 |  111 |      16
   8474 | 2014-02-22 |  133 |      14
   8474 | 2014-02-12 |   36 |      14
   8474 | 2014-02-24 |  161 |      14
   8474 | 2014-02-23 |  147 |      14
   8475 | 2014-02-13 |   44 |      18
   8475 | 2014-02-23 |  161 |      18
   8476 | 2014-02-14 |   50 |      14
   8477 | 2014-02-19 |  104 |      16
   8478 | 2014-02-19 |   97 |      17
   8479 | 2014-02-16 |   74 |      17
